Wiek;Płeć;Ocena_satysfakcji;Dochód_miesięczny;Region;Preferowany_system
67;Kobieta;8;16656;Południe;Android
89;Kobieta;6;3250;Centrum;Windows
72;Mężczyzna;5;18308;Południe;Windows
33;Mężczyzna;10;4033;Północ;iOS
28;Kobieta;6;15306;Centrum;Android
29;Kobieta;8;11430;Południe;Linux
18;Kobieta;9;7501;Wschód;Linux
88;Mężczyzna;7;17688;Południe;iOS
83;Kobieta;1;3318;Wschód;Android
77;Kobieta;1;12627;Centrum;macOS
81;Kobieta;6;16146;Północ;Android
73;Kobieta;4;3060;Zachód;Android
64;Mężczyzna;9;4775;Centrum;Android
46;Mężczyzna;8;18606;Północ;macOS
25;Mężczyzna;8;17610;Centrum;macOS
81;Kobieta;5;9115;Wschód;macOS
73;Kobieta;3;12491;Zachód;iOS
34;Mężczyzna;3;2472;Wschód;iOS
20;Kobieta;4;17952;Zachód;macOS
51;Mężczyzna;6;2829;Wschód;macOS
54;Mężczyzna;8;10045;Zachód;Linux
54;Mężczyzna;4;7233;Centrum;iOS
35;Kobieta;5;19126;Zachód;Windows
43;Kobieta;5;14631;Południe;iOS
39;Kobieta;10;11802;Północ;iOS
75;Kobieta;4;6460;Południe;Android
45;Kobieta;3;5389;Południe;Windows
33;Kobieta;1;3811;Zachód;Linux
36;Kobieta;3;8692;Północ;macOS
90;Mężczyzna;1;18800;Centrum;Android
38;Mężczyzna;3;5315;Północ;Windows
38;Mężczyzna;4;4435;Zachód;Linux
83;Kobieta;3;17557;Południe;Linux
55;Kobieta;9;12283;Południe;Linux
67;Kobieta;7;19084;Centrum;Android
90;Kobieta;4;15519;Południe;Windows
46;Mężczyzna;2;2274;Zachód;macOS
56;Kobieta;8;16057;Centrum;Android
19;Mężczyzna;6;12631;Zachód;macOS
83;Kobieta;9;15419;Zachód;macOS
48;Mężczyzna;8;9478;Wschód;Linux
47;Mężczyzna;4;12455;Południe;iOS
82;Kobieta;4;19637;Wschód;iOS
55;Mężczyzna;3;3555;Południe;iOS
74;Kobieta;8;12551;Południe;macOS
36;Kobieta;7;17547;Zachód;iOS
42;Kobieta;5;9237;Wschód;Android
27;Kobieta;1;9135;Północ;Windows
67;Mężczyzna;6;17171;Centrum;Windows
77;Kobieta;10;9996;Wschód;macOS
56;Kobieta;1;6280;Centrum;Windows
50;Kobieta;2;11840;Wschód;Windows
42;Mężczyzna;8;3559;Północ;macOS
39;Kobieta;4;7609;Centrum;iOS
38;Kobieta;8;14247;Wschód;Android
43;Kobieta;5;19760;Północ;Linux
52;Kobieta;9;3701;Południe;Android
84;Kobieta;8;3344;Zachód;iOS
29;Kobieta;8;14221;Północ;Windows
51;Mężczyzna;8;11786;Wschód;Android
49;Kobieta;2;13686;Południe;Windows
39;Mężczyzna;10;12383;Zachód;macOS
78;Kobieta;2;19585;Wschód;Windows
31;Kobieta;4;17760;Zachód;Windows
41;Mężczyzna;6;16415;Południe;Android
78;Kobieta;2;12132;Centrum;Android
37;Kobieta;2;19966;Zachód;iOS
34;Mężczyzna;6;12912;Północ;Windows
63;Kobieta;9;1944;Wschód;iOS
42;Mężczyzna;8;15021;Zachód;Linux
58;Kobieta;1;18037;Wschód;Linux
90;Mężczyzna;9;14008;Centrum;iOS
69;Kobieta;2;16688;Zachód;iOS
22;Kobieta;2;1735;Wschód;Windows
56;Kobieta;10;7564;Północ;Windows
57;Kobieta;10;5743;Północ;iOS
48;Mężczyzna;10;11964;Wschód;Android
51;Mężczyzna;10;8201;Południe;macOS
42;Kobieta;7;14521;Wschód;Linux
57;Kobieta;10;9267;Południe;Android
56;Mężczyzna;10;2979;Zachód;Android
84;Mężczyzna;10;11104;Wschód;iOS
29;Kobieta;2;9577;Centrum;Linux
64;Kobieta;1;19075;Centrum;Android
62;Mężczyzna;2;10716;Centrum;Windows
79;Kobieta;2;9920;Centrum;iOS
61;Mężczyzna;8;6158;Północ;Windows
36;Mężczyzna;10;2034;Wschód;Linux
50;Kobieta;9;15545;Zachód;Windows
19;Kobieta;8;7100;Południe;Windows
24;Kobieta;8;4060;Północ;iOS
22;Kobieta;10;2193;Zachód;Linux
78;Kobieta;7;6665;Centrum;Windows
56;Kobieta;10;6156;Centrum;iOS
79;Kobieta;9;9504;Centrum;Windows
39;Kobieta;6;17976;Centrum;iOS
44;Kobieta;8;3794;Południe;macOS
43;Kobieta;6;2200;Południe;Android
57;Mężczyzna;2;17286;Zachód;Linux
72;Mężczyzna;10;18988;Wschód;Linux
44;Kobieta;10;17573;Wschód;Windows
67;Mężczyzna;10;8939;Wschód;iOS
64;Mężczyzna;3;12555;Wschód;macOS
58;Kobieta;3;5667;Południe;Linux
30;Kobieta;7;2971;Północ;macOS
82;Mężczyzna;4;14461;Zachód;macOS
51;Kobieta;4;9310;Południe;Windows
77;Kobieta;7;12057;Centrum;Windows
41;Mężczyzna;5;11981;Zachód;macOS
70;Kobieta;1;2506;Północ;Windows
52;Kobieta;2;8136;Wschód;Linux
76;Kobieta;8;11241;Wschód;macOS
49;Mężczyzna;9;6761;Wschód;Windows
25;Mężczyzna;5;8540;Zachód;Linux
54;Mężczyzna;8;19523;Zachód;Linux
48;Mężczyzna;1;7602;Wschód;iOS
50;Kobieta;1;2227;Północ;Windows
84;Mężczyzna;4;3266;Południe;Linux
82;Kobieta;3;2729;Północ;iOS
75;Kobieta;7;12196;Zachód;macOS
66;Mężczyzna;6;18336;Południe;Windows
24;Mężczyzna;6;9935;Wschód;Windows
59;Mężczyzna;1;7033;Zachód;macOS
76;Mężczyzna;2;13580;Południe;Android
61;Mężczyzna;4;1035;Zachód;macOS
88;Kobieta;3;12909;Południe;Windows
39;Mężczyzna;8;10640;Południe;macOS
19;Kobieta;2;6669;Południe;Windows
50;Mężczyzna;6;10817;Północ;Windows
63;Mężczyzna;4;12166;Północ;Android
36;Mężczyzna;6;1512;Zachód;Linux
69;Mężczyzna;6;3673;Północ;Linux
90;Mężczyzna;6;19770;Zachód;Windows
33;Mężczyzna;8;16883;Północ;Android
43;Kobieta;10;11168;Zachód;iOS
60;Kobieta;7;11459;Wschód;iOS
66;Kobieta;5;15243;Północ;Linux
24;Kobieta;3;2894;Południe;Android
28;Kobieta;8;5178;Południe;Linux
25;Kobieta;10;3396;Północ;iOS
79;Kobieta;5;1529;Północ;Android
73;Kobieta;5;1382;Centrum;macOS
89;Kobieta;9;6326;Zachód;macOS
77;Kobieta;6;7955;Centrum;iOS
77;Mężczyzna;7;14249;Centrum;Linux
62;Mężczyzna;10;12124;Północ;Linux
48;Mężczyzna;8;7761;Zachód;Windows
44;Mężczyzna;7;5763;Południe;Linux
50;Mężczyzna;1;15876;Wschód;Android
66;Kobieta;5;5818;Centrum;Windows
20;Kobieta;9;13817;Centrum;Linux
43;Kobieta;3;3911;Północ;macOS
60;Mężczyzna;2;14916;Centrum;Android
69;Mężczyzna;6;13437;Południe;Android
55;Kobieta;7;1170;Południe;macOS
35;Mężczyzna;2;19108;Północ;Windows
54;Mężczyzna;1;4181;Wschód;macOS
84;Mężczyzna;5;1765;Centrum;Android
70;Kobieta;5;7833;Północ;macOS
48;Mężczyzna;8;6122;Zachód;Android
70;Mężczyzna;9;17074;Wschód;Android
45;Kobieta;10;8994;Centrum;Linux
69;Kobieta;4;12540;Wschód;Linux
68;Mężczyzna;2;11174;Zachód;Linux
20;Mężczyzna;3;17721;Centrum;iOS
72;Mężczyzna;4;9955;Północ;Android
88;Mężczyzna;10;4465;Południe;iOS
54;Kobieta;7;17303;Centrum;iOS
84;Mężczyzna;3;16788;Północ;Linux
32;Mężczyzna;5;19138;Wschód;Windows
87;Kobieta;9;4814;Północ;iOS
62;Mężczyzna;9;7252;Północ;Windows
88;Kobieta;3;7703;Centrum;Windows
87;Mężczyzna;4;3779;Północ;Linux
71;Mężczyzna;8;6003;Zachód;iOS
30;Mężczyzna;2;7238;Wschód;iOS
34;Kobieta;10;8343;Centrum;Android
33;Mężczyzna;9;13415;Północ;Linux
36;Mężczyzna;1;16717;Centrum;macOS
84;Kobieta;2;12043;Południe;Android
62;Mężczyzna;3;13672;Wschód;Linux
86;Kobieta;2;19683;Południe;macOS
83;Kobieta;4;4633;Centrum;Android
42;Mężczyzna;10;18484;Południe;Android
35;Kobieta;3;9659;Wschód;Android
53;Kobieta;5;13530;Wschód;Linux
84;Mężczyzna;9;8137;Północ;iOS
67;Mężczyzna;4;8980;Zachód;Windows
60;Mężczyzna;8;4040;Wschód;macOS
46;Mężczyzna;3;2335;Centrum;Windows
84;Kobieta;3;5451;Centrum;Android
70;Mężczyzna;3;11983;Północ;Windows
37;Kobieta;3;18323;Południe;iOS
57;Mężczyzna;6;2694;Wschód;Linux
43;Mężczyzna;10;7680;Północ;Windows
41;Kobieta;2;6080;Północ;macOS
59;Mężczyzna;3;13515;Wschód;Windows
58;Kobieta;1;3515;Północ;macOS
28;Kobieta;9;11058;Zachód;Linux
20;Mężczyzna;7;7659;Zachód;Android
62;Mężczyzna;1;1903;Północ;Windows
44;Kobieta;8;9146;Centrum;Android
78;Mężczyzna;1;16467;Południe;Linux
63;Kobieta;3;6737;Północ;Linux
77;Mężczyzna;4;5659;Centrum;Linux
40;Kobieta;9;10415;Wschód;macOS
62;Mężczyzna;10;13333;Centrum;Windows
37;Kobieta;5;13179;Zachód;iOS
86;Mężczyzna;5;5573;Północ;Windows
53;Mężczyzna;2;5752;Południe;Linux
30;Kobieta;9;2297;Północ;Linux
57;Mężczyzna;6;11966;Wschód;macOS
62;Kobieta;6;14732;Zachód;Linux
57;Mężczyzna;4;17561;Wschód;Windows
51;Kobieta;1;15811;Centrum;Linux
60;Mężczyzna;3;7070;Południe;iOS
38;Mężczyzna;2;12071;Południe;Windows
79;Mężczyzna;10;19701;Zachód;Windows
49;Mężczyzna;6;15606;Zachód;Windows
49;Mężczyzna;1;7302;Centrum;iOS
37;Kobieta;2;1486;Północ;Android
87;Kobieta;4;19897;Zachód;Android
56;Kobieta;4;3896;Wschód;iOS
78;Kobieta;5;7410;Centrum;iOS
48;Mężczyzna;1;15339;Wschód;Linux
42;Mężczyzna;5;4931;Zachód;Windows
78;Kobieta;5;15357;Wschód;Windows
88;Kobieta;10;5626;Centrum;iOS
26;Kobieta;10;3706;Zachód;iOS
47;Mężczyzna;5;8706;Wschód;Linux
82;Kobieta;6;9295;Zachód;macOS
87;Mężczyzna;6;6836;Centrum;Linux
62;Mężczyzna;8;6069;Północ;Windows
55;Mężczyzna;5;13135;Zachód;iOS
69;Kobieta;10;3854;Zachód;Android
89;Mężczyzna;4;9445;Zachód;macOS
30;Kobieta;3;15421;Centrum;macOS
26;Mężczyzna;10;19767;Centrum;iOS
83;Mężczyzna;9;5811;Zachód;macOS
29;Kobieta;8;16931;Południe;iOS
54;Mężczyzna;4;15913;Północ;Windows
43;Mężczyzna;4;16407;Centrum;Android
41;Kobieta;6;5262;Centrum;Android
58;Mężczyzna;8;2528;Centrum;iOS
89;Kobieta;7;15490;Południe;Linux
75;Mężczyzna;7;9225;Wschód;macOS
86;Kobieta;5;15450;Południe;Linux
61;Kobieta;9;6028;Południe;macOS
24;Kobieta;1;15650;Południe;Windows
72;Kobieta;10;13799;Wschód;Windows
24;Kobieta;3;7278;Północ;Android
76;Kobieta;10;18222;Centrum;macOS
86;Kobieta;2;14119;Wschód;Windows
78;Mężczyzna;9;7532;Centrum;Linux
42;Kobieta;8;2686;Południe;Windows
65;Mężczyzna;2;12900;Zachód;macOS
86;Kobieta;9;1228;Centrum;Linux
79;Mężczyzna;6;4331;Zachód;Android
78;Mężczyzna;3;19436;Wschód;macOS
81;Kobieta;6;9382;Zachód;macOS
45;Kobieta;3;7259;Centrum;iOS
64;Kobieta;3;13742;Północ;iOS
66;Kobieta;2;12007;Zachód;macOS
80;Kobieta;8;19606;Południe;Linux
80;Kobieta;7;16108;Centrum;Linux
75;Kobieta;7;17482;Północ;Android
46;Mężczyzna;2;14195;Wschód;iOS
71;Kobieta;4;17639;Centrum;Linux
53;Kobieta;7;9634;Północ;Android
27;Mężczyzna;6;12531;Zachód;Windows
42;Kobieta;9;8459;Południe;iOS
56;Kobieta;2;15913;Centrum;iOS
66;Kobieta;2;17481;Południe;Android
81;Kobieta;1;17699;Centrum;Linux
86;Mężczyzna;7;17131;Centrum;macOS
78;Mężczyzna;1;17047;Zachód;Linux
65;Kobieta;8;15909;Południe;iOS
53;Mężczyzna;9;1836;Centrum;iOS
86;Kobieta;2;16152;Centrum;macOS
84;Mężczyzna;9;11733;Zachód;Android
54;Kobieta;7;17617;Południe;macOS
50;Mężczyzna;10;5698;Północ;iOS
20;Mężczyzna;2;6719;Północ;iOS
56;Mężczyzna;4;4394;Centrum;Android
28;Kobieta;2;9379;Wschód;Android
64;Kobieta;3;10708;Północ;macOS
47;Mężczyzna;10;18934;Centrum;Windows
86;Kobieta;7;2453;Wschód;Android
52;Mężczyzna;6;5739;Zachód;Android
77;Kobieta;5;8643;Południe;macOS
26;Mężczyzna;4;3345;Północ;Windows
71;Mężczyzna;3;15475;Południe;Windows
48;Kobieta;2;9839;Zachód;Windows
21;Mężczyzna;10;6601;Wschód;Android
40;Mężczyzna;2;8577;Zachód;Android
44;Mężczyzna;6;11423;Centrum;macOS
29;Mężczyzna;7;16323;Zachód;iOS
25;Mężczyzna;8;7310;Wschód;Windows
65;Mężczyzna;2;9059;Zachód;Android
89;Mężczyzna;8;9784;Południe;Android
65;Kobieta;2;12195;Zachód;Linux
88;Kobieta;2;3507;Centrum;Windows
87;Mężczyzna;9;3968;Zachód;macOS
74;Mężczyzna;5;13734;Zachód;Linux
79;Kobieta;8;13853;Wschód;iOS
89;Mężczyzna;9;6113;Centrum;iOS
82;Mężczyzna;9;2193;Północ;Linux
41;Kobieta;3;2184;Północ;macOS
26;Kobieta;2;11689;Wschód;Linux
27;Mężczyzna;4;5688;Centrum;iOS
86;Mężczyzna;4;4405;Południe;Linux
44;Mężczyzna;1;12469;Północ;Linux
66;Kobieta;6;7943;Południe;iOS
23;Mężczyzna;4;14055;Centrum;iOS
46;Kobieta;10;5122;Centrum;Android
39;Kobieta;9;1414;Centrum;Linux
33;Kobieta;2;15667;Północ;Android
76;Kobieta;7;16351;Zachód;Windows
28;Kobieta;10;10179;Wschód;Windows
48;Kobieta;5;17031;Centrum;Android
38;Kobieta;6;6280;Wschód;macOS
71;Mężczyzna;10;14758;Północ;macOS
42;Mężczyzna;8;5744;Centrum;Windows
55;Mężczyzna;3;11185;Centrum;Android
68;Kobieta;7;15213;Północ;iOS
78;Kobieta;1;15636;Wschód;iOS
42;Kobieta;2;10083;Północ;Android
84;Mężczyzna;8;17444;Wschód;macOS
56;Mężczyzna;6;16738;Wschód;Linux
23;Kobieta;4;16703;Wschód;Linux
26;Kobieta;1;10776;Północ;Android
73;Mężczyzna;7;3889;Południe;Windows
58;Kobieta;7;6068;Wschód;Windows
38;Kobieta;1;18451;Centrum;Android
52;Kobieta;9;8460;Zachód;Linux
43;Kobieta;2;14524;Południe;Windows
42;Mężczyzna;10;10982;Wschód;Android
45;Kobieta;9;15242;Północ;iOS
89;Kobieta;6;13481;Wschód;macOS
58;Kobieta;5;2263;Centrum;macOS
83;Kobieta;10;12892;Wschód;Android
65;Kobieta;7;8916;Południe;Windows
66;Mężczyzna;4;11192;Północ;Windows
60;Mężczyzna;3;4643;Północ;Windows
28;Mężczyzna;7;4361;Wschód;iOS
71;Mężczyzna;8;4155;Wschód;Linux
47;Mężczyzna;6;12695;Centrum;iOS
35;Mężczyzna;2;19328;Północ;Linux
77;Kobieta;1;18028;Zachód;iOS
86;Kobieta;7;2375;Północ;macOS
31;Mężczyzna;6;3732;Centrum;Windows
72;Kobieta;6;9425;Południe;Windows
29;Kobieta;8;13545;Wschód;Linux
48;Mężczyzna;4;17323;Południe;macOS
61;Mężczyzna;7;11927;Wschód;Linux
31;Kobieta;10;2336;Centrum;Windows
88;Kobieta;1;13920;Zachód;Windows
64;Mężczyzna;1;16536;Północ;Android
64;Mężczyzna;3;13927;Wschód;iOS
20;Kobieta;9;1648;Północ;Linux
71;Mężczyzna;5;2678;Północ;Windows
85;Kobieta;1;7412;Centrum;iOS
71;Kobieta;2;16706;Północ;Linux
58;Kobieta;6;10396;Północ;macOS
48;Mężczyzna;5;17855;Wschód;Windows
88;Mężczyzna;6;10439;Południe;macOS
60;Mężczyzna;5;1072;Południe;iOS
32;Mężczyzna;5;9380;Wschód;iOS
42;Mężczyzna;10;13627;Wschód;iOS
83;Kobieta;1;2623;Południe;Linux
25;Kobieta;4;14370;Zachód;Linux
34;Mężczyzna;6;5740;Południe;Linux
59;Kobieta;10;9035;Zachód;macOS
39;Mężczyzna;5;14459;Północ;Windows
31;Mężczyzna;1;7532;Południe;Windows
41;Kobieta;1;7214;Wschód;Android
76;Mężczyzna;2;2017;Południe;Android
35;Mężczyzna;5;15330;Północ;iOS
73;Mężczyzna;2;13982;Zachód;macOS
38;Kobieta;7;14142;Wschód;Windows
90;Kobieta;10;19949;Zachód;Windows
25;Mężczyzna;1;14999;Zachód;iOS
66;Mężczyzna;8;15829;Północ;Linux
82;Kobieta;5;15841;Południe;Linux
43;Kobieta;5;12182;Centrum;Android
69;Kobieta;8;3222;Południe;Windows
54;Kobieta;1;15499;Zachód;Windows
78;Mężczyzna;7;11357;Południe;Android
89;Kobieta;5;5264;Centrum;macOS
56;Mężczyzna;7;6113;Zachód;macOS
87;Mężczyzna;7;10427;Zachód;Android
63;Mężczyzna;2;7907;Centrum;Android
70;Kobieta;9;7021;Północ;Android
64;Mężczyzna;2;18660;Północ;Android
34;Mężczyzna;1;14050;Zachód;iOS
21;Kobieta;8;3295;Południe;iOS
53;Mężczyzna;9;13523;Centrum;macOS
69;Kobieta;5;11433;Wschód;iOS
41;Kobieta;6;19664;Południe;iOS
60;Mężczyzna;5;4756;Północ;Windows
54;Kobieta;9;16140;Zachód;Windows
30;Mężczyzna;6;1083;Zachód;Android
22;Kobieta;8;19810;Wschód;Windows
87;Mężczyzna;6;13793;Centrum;iOS
76;Kobieta;1;4424;Zachód;macOS
25;Kobieta;7;1068;Zachód;Windows
85;Kobieta;9;19459;Centrum;macOS
37;Mężczyzna;7;2385;Północ;Android
50;Mężczyzna;6;1565;Centrum;Windows
25;Kobieta;1;17564;Wschód;macOS
71;Mężczyzna;4;5665;Północ;macOS
34;Kobieta;10;13787;Wschód;Linux
44;Mężczyzna;9;3877;Południe;Linux
37;Kobieta;9;16161;Centrum;iOS
25;Kobieta;6;12632;Centrum;Android
74;Kobieta;3;4953;Zachód;Linux
84;Kobieta;7;19150;Północ;macOS
40;Mężczyzna;10;3361;Północ;macOS
41;Kobieta;4;12799;Centrum;Windows
84;Kobieta;9;11289;Zachód;Windows
70;Kobieta;1;3512;Centrum;iOS
51;Mężczyzna;7;11806;Północ;iOS
52;Mężczyzna;9;6187;Wschód;Android
83;Mężczyzna;7;19897;Północ;macOS
20;Mężczyzna;4;5115;Zachód;Linux
39;Kobieta;1;13332;Zachód;Windows
58;Mężczyzna;8;9187;Północ;iOS
86;Mężczyzna;7;10567;Południe;Linux
70;Mężczyzna;8;18871;Północ;macOS
66;Mężczyzna;6;5312;Centrum;macOS
33;Mężczyzna;10;11674;Centrum;Windows
78;Mężczyzna;4;1737;Południe;Linux
79;Kobieta;2;16977;Centrum;Android
61;Kobieta;4;1990;Wschód;iOS
30;Kobieta;9;12951;Centrum;Linux
87;Mężczyzna;10;11834;Centrum;Linux
49;Mężczyzna;2;14118;Północ;macOS
85;Mężczyzna;2;9417;Wschód;iOS
69;Mężczyzna;1;10536;Północ;iOS
34;Kobieta;1;10261;Południe;Android
39;Kobieta;4;15697;Południe;iOS
48;Kobieta;4;9311;Północ;macOS
70;Mężczyzna;3;10791;Centrum;Android
40;Mężczyzna;1;1275;Zachód;Linux
90;Mężczyzna;5;16637;Centrum;iOS
80;Mężczyzna;3;8531;Południe;iOS
48;Kobieta;1;7294;Zachód;Linux
61;Mężczyzna;4;4252;Wschód;iOS
76;Kobieta;4;7456;Północ;Windows
36;Mężczyzna;8;8241;Wschód;Windows
23;Kobieta;5;11723;Północ;Linux
45;Kobieta;10;4242;Północ;iOS
67;Mężczyzna;10;12352;Północ;Android
88;Kobieta;7;15628;Północ;Android
37;Kobieta;6;16301;Północ;macOS
26;Mężczyzna;3;12899;Zachód;iOS
25;Mężczyzna;1;3086;Południe;macOS
25;Kobieta;2;3565;Południe;iOS
80;Kobieta;2;13435;Południe;Windows
27;Mężczyzna;5;1335;Południe;iOS
23;Kobieta;1;3041;Północ;Linux
69;Mężczyzna;6;9353;Południe;Android
75;Kobieta;2;2187;Północ;Android
52;Mężczyzna;10;1781;Centrum;Linux
50;Mężczyzna;2;10617;Południe;Android
62;Mężczyzna;3;6143;Północ;macOS
42;Mężczyzna;10;6721;Centrum;Windows
76;Mężczyzna;2;1520;Wschód;Windows
88;Mężczyzna;9;14223;Południe;Linux
69;Kobieta;6;17230;Centrum;Linux
74;Mężczyzna;5;1419;Południe;Linux
40;Kobieta;5;11860;Zachód;Linux
87;Kobieta;4;6985;Południe;macOS
64;Mężczyzna;6;5127;Wschód;macOS
84;Kobieta;9;7776;Północ;macOS
51;Kobieta;7;10647;Północ;Windows
71;Kobieta;7;13114;Centrum;Android
47;Mężczyzna;7;18258;Centrum;Android
43;Mężczyzna;7;18454;Północ;Windows
39;Kobieta;3;15128;Północ;Linux
54;Kobieta;1;6565;Centrum;macOS
73;Mężczyzna;7;6700;Zachód;iOS
20;Kobieta;3;2436;Północ;macOS
40;Mężczyzna;8;14343;Zachód;Android
52;Kobieta;1;15560;Wschód;Linux
57;Kobieta;1;14526;Wschód;Linux
73;Kobieta;8;17765;Centrum;Android
41;Kobieta;9;4378;Zachód;Android
90;Kobieta;7;9243;Zachód;macOS
26;Mężczyzna;9;17117;Północ;Windows
75;Mężczyzna;3;8222;Południe;macOS
68;Mężczyzna;7;7668;Północ;Android
43;Kobieta;2;1752;Wschód;macOS
23;Mężczyzna;2;2750;Południe;Android
85;Mężczyzna;4;18137;Północ;Linux
47;Kobieta;1;17482;Południe;macOS
75;Kobieta;10;7108;Północ;Android
25;Mężczyzna;2;10309;Południe;Linux
36;Kobieta;10;13480;Centrum;macOS
20;Mężczyzna;9;15458;Południe;Android
78;Kobieta;7;11793;Centrum;iOS
31;Kobieta;7;18385;Centrum;iOS
71;Kobieta;6;19731;Zachód;Windows
19;Kobieta;2;19335;Centrum;Linux
53;Mężczyzna;4;9136;Centrum;iOS
89;Mężczyzna;7;10179;Południe;Windows
31;Kobieta;8;14602;Południe;Linux
40;Kobieta;1;17793;Zachód;Android
29;Mężczyzna;8;11983;Zachód;iOS
44;Kobieta;3;4296;Południe;Linux
27;Kobieta;8;6565;Wschód;Android
73;Kobieta;3;3758;Północ;Windows
